"","VP","SessionDuration","Count.TasksPerSession","Count.InteractionsPerSession","Count.TouchesPerSession","Count.ButtonTouchedPerSession","Count.CorrectButtonTouchedPerSession","Count.MissedButtonPerSession","MeanPerSession.Count.TouchesPerInteraction","MeanPerSession.Count.TouchesPerTask","MeanPerSession.Count.ButtonTouchedPerInteraction","MeanPerSession.Count.ButtonTouchedPerTask","MeanPerSession.Count.CorrectButtonTouchedPerInteraction","MeanPerSession.Count.CorrectButtonTouchedPerTask","MeanPerSession.Count.MissedButtonPerInteraction","MeanPerSession.Count.MissedButtonPerTask","MeanPerSession.touch.duration","touch.duration.mean","swipe_length.mean","swipe_speed.mean","time_between_touches.mean","difference.touch_buttonCenter_x.mean","difference.touch_buttonCenter_y.mean","touchAccuracy.mean","touchAccuracy_x.mean","touchAccuracy_y.mean","touch.duration.sd","swipe_length.sd","swipe_speed.sd","time_between_touches.sd","difference.touch_buttonCenter_x.sd","difference.touch_buttonCenter_y.sd","touchAccuracy.sd","touchAccuracy_x.sd","touchAccuracy_y.sd","touch.duration.median","swipe_length.median","swipe_speed.median","time_between_touches.median","difference.touch_buttonCenter_x.median","difference.touch_buttonCenter_y.median","touchAccuracy.median","touchAccuracy_x.median","touchAccuracy_y.median","touch.duration.mad","swipe_length.mad","swipe_speed.mad","time_between_touches.mad","difference.touch_buttonCenter_x.mad","difference.touch_buttonCenter_y.mad","touchAccuracy.mad","touchAccuracy_x.mad","touchAccuracy_y.mad","touch.duration.min","swipe_length.min","swipe_speed.min","time_between_touches.min","difference.touch_buttonCenter_x.min","difference.touch_buttonCenter_y.min","touchAccuracy.min","touchAccuracy_x.min","touchAccuracy_y.min","touch.duration.max","swipe_length.max","swipe_speed.max","time_between_touches.max","difference.touch_buttonCenter_x.max","difference.touch_buttonCenter_y.max","touchAccuracy.max","touchAccuracy_x.max","touchAccuracy_y.max","touch.duration.range","swipe_length.range","swipe_speed.range","time_between_touches.range","difference.touch_buttonCenter_x.range","difference.touch_buttonCenter_y.range","touchAccuracy.range","touchAccuracy_x.range","touchAccuracy_y.range","touch.duration.skew","swipe_length.skew","swipe_speed.skew","time_between_touches.skew","difference.touch_buttonCenter_x.skew","difference.touch_buttonCenter_y.skew","touchAccuracy.skew","touchAccuracy_x.skew","touchAccuracy_y.skew","touch.duration.kurtosis","swipe_length.kurtosis","swipe_speed.kurtosis","time_between_touches.kurtosis","difference.touch_buttonCenter_x.kurtosis","difference.touch_buttonCenter_y.kurtosis","touchAccuracy.kurtosis","touchAccuracy_x.kurtosis","touchAccuracy_y.kurtosis","touch.duration.se","swipe_length.se","swipe_speed.se","time_between_touches.se","difference.touch_buttonCenter_x.se","difference.touch_buttonCenter_y.se","touchAccuracy.se","touchAccuracy_x.se","touchAccuracy_y.se","Age","neuro","extra","open","agree","con","source","Gender","Handedness","Condition"
"560",648,57.2009999752045,0.699288474280856,0.716770686137877,0.75173510985192,0.611877414995749,0.611877414995749,0.139857694856171,1.09302325581395,1.18604651162791,0.86046511627907,0.930232558139535,0.86046511627907,0.930232558139535,0.232558139534884,0.255813953488372,0.375023813474746,0.375023813474746,350.130339402922,888.36857947237,0.926690476281302,-25.8095238095238,17.2142857142857,0.0524489795918366,-0.737414965986395,0.491836734693878,0.199079909320507,218.162842404306,571.542467178674,0.647056278869427,100.845749900224,91.4771824713244,16.3485454422908,2.88130714000639,2.61363378489498,0.415499925613403,386.059378048352,900.562354041688,0.622499942779541,-1.25,-2.75,-0.00142857142857143,-0.0357142857142857,-0.0785714285714286,0.20237507815361,215.883459623447,500.668737384751,0.364719676351547,10.74885,12.6021,0.0580937142857143,0.30711,0.36006,0.00300002098083496,0,0,0.0199999809265137,-462.5,-121,-71.1183673469388,-13.2142857142857,-3.45714285714286,0.833000183105469,743.143660404904,2953.32020340363,2.30200004577637,230,440,55.8571428571429,6.57142857142857,12.5714285714286,0.830000162124634,743.143660404904,2953.32020340363,2.28200006484985,692.5,561,126.975510204082,19.7857142857143,16.0285714285714,-0.0630212092399986,-0.263930355858432,0.737264183360219,0.781371037119982,-2.37462368601277,3.00491377877728,-0.577558393021503,-2.37462368601277,3.00491377877728,-0.465103486152775,-1.05987583302262,2.19012345150346,-0.890605310171785,8.77690826204068,10.3519118253999,10.3477793000217,8.77690826204068,10.3519118253999,0.0307186969183038,33.6632574202364,88.1909173312684,0.0998429514435581,15.5608370390438,14.1152357004189,2.52263532875295,0.44459534397268,0.403292448583398,32,21,30,27,32,32,2,1,1,"9"
"561",648,58.5039999485016,0.564063996120751,0.564063996120751,0.666621086324524,0.478599754284273,0.478599754284273,0.18802133204025,1.35897435897436,1.35897435897436,0.82051282051282,0.82051282051282,0.82051282051282,0.82051282051282,0.538461538461538,0.538461538461538,0.463189195942234,0.463189195942234,310.026986689961,557.438667836128,0.997243230407302,64.0675675675676,15.2837837837838,7.12175399889686,1.83050193050193,0.436679536679537,0.261283779006101,204.715581721587,327.920938248499,0.670884061300454,158.472752747478,103.201968956006,34.437290858784,4.52779293564223,2.94862768445731,0.455000162124634,311.700176451666,675.142579712479,0.83299994468689,4,-8.5,-0.00122448979591837,0.114285714285714,-0.242857142857143,0.262419914388657,232.776336684233,284.244719939106,0.471466915941238,20.7564,12.6021,0.198486857142857,0.59304,0.36006,0.0420000553131104,0,0,0.194999933242798,-98.5,-229.5,-37.1883673469388,-2.81428571428571,-6.55714285714286,0.986000061035156,650.040383360911,985.482091831743,3.74399995803833,638,303.5,152.599183673469,18.2285714285714,8.67142857142857,0.944000005722046,650.040383360911,985.482091831743,3.54900002479553,736.5,533,189.787551020408,21.0428571428571,15.2285714285714,-0.0427422606591835,-0.210710906382374,-0.664777090203825,1.93459458343714,2.54951009092636,1.06144294068049,3.21460572358153,2.54951009092636,1.06144294068049,-0.735933775848627,-1.11525887979503,-0.948286476635174,5.33967433525786,5.8998762098791,2.3848796064831,10.2804961487052,5.8998762098791,2.3848796064831,0.0429547886679198,33.655034320656,53.9098701642759,0.1102926602771,26.0527600671777,16.9662991842863,5.66145574272413,0.744364573347934,0.484751405265322,32,21,30,27,32,32,2,1,1,"1"
"562",648,58.1490001678467,0.223563603199979,0.275155203938436,0.601902008615329,0.257958003692284,0.257958003692284,0.343944004923045,3.4,7.57142857142857,0.971428571428571,1.91428571428571,0.971428571428571,1.91428571428571,2.42857142857143,5.65714285714286,0.760794113664066,0.760794113664066,289.480552222894,355.495014663486,0.833705888074987,-17.8529411764706,3.25,-22.8924183006536,-2.38039215686275,0.433333333333333,0.345453941060279,225.52033007065,213.193984990068,1.0650377355515,87.3205110942098,16.1495144874952,134.398660757848,11.6427348125613,2.1532685983327,0.635499954223633,222.669498074432,353.288387633549,0.371999979019165,-2.75,1,0.02,-0.366666666666667,0.133333333333333,0.208305401802063,178.841699707326,210.014949680189,0.217942133545876,10.3782,7.04235,0.685290666666667,1.38376,0.93898,0.0299999713897705,0,0,0.0590000152587891,-509.5,-13,-783.497777777778,-67.9333333333333,-1.73333333333333,1.57599997520447,858.756368244219,1088.19313188343,5.57099986076355,17.5,86.5,2.11111111111111,2.33333333333333,11.5333333333333,1.5460000038147,858.756368244219,1088.19313188343,5.51199984550476,527,99.5,785.608888888889,70.2666666666667,13.2666666666667,0.571093302685064,0.987493298352686,1.07019482476094,2.80326803392484,-5.23976113426186,3.97090180059201,-5.32615158126938,-5.23976113426186,3.97090180059201,-0.222799097461349,0.0412790621253771,2.10466845054259,9.02501610061977,26.5604390388727,17.8692610225157,27.1710930346703,26.5604390388727,17.8692610225157,0.0592448621237415,38.6764175279881,36.5624667866899,0.182652464770464,14.9753441065777,2.76961888534388,23.049180165019,1.9967125475437,0.369282518045851,32,21,30,27,32,32,2,1,1,"8"
"563",648,59.3220000267029,0.168571524822134,0.168571524822134,0.809143319146245,0.134857219857707,0.134857219857707,0.674286099288537,9.20833333333333,9.20833333333333,0.875,0.875,0.875,0.875,8.33333333333333,8.33333333333333,0.731319158635241,0.731319158635241,205.542594097033,229.157228303289,0.459234034761469,67.5425531914894,-1.88297872340426,-35.4470921985816,9.00567375886525,-0.251063829787234,0.365018196146461,199.506108904918,164.541347796932,0.44886477037075,166.193961781016,17.1499818626972,112.534929488797,22.1591949041355,2.28666424835962,0.669000148773193,122.56120919769,213.149911363323,0.291999816894531,12.5,-1.5,-0.0933333333333333,1.66666666666667,-0.2,0.139364549875259,137.35302278917,195.736316863336,0.109711871194839,11.1195,8.8956,2.036104,1.4826,1.18608,0.0109999179840088,0,0,0.0510001182556152,-5,-54.5,-520.777777777778,-0.666666666666667,-7.26666666666667,1.89000010490417,697.165869789966,521.445827778939,2.16400003433228,555.5,53.5,12.8,74.0666666666667,7.13333333333333,1.87900018692017,697.165869789966,521.445827778939,2.11299991607666,560.5,108,533.577777777778,74.7333333333333,14.4,0.74091464775688,1.06973922654282,0.160475946404338,2.2818457683306,2.45870650817218,-0.208892135151718,-3.07865047063641,2.45870650817218,-0.208892135151718,1.12805173579145,0.0968770258533991,-1.38309466535195,4.88251551620372,4.16661971422334,2.59112991641364,8.72313497152049,4.16661971422334,2.59112991641364,0.0532433760774804,29.1009568791939,24.0008222974516,0.0654736559138339,24.2418808221894,2.50158195859137,16.4149065330995,3.23225077629192,0.333544261145516,32,21,30,27,32,32,2,1,1,"6"
"564",648,58.5010001659393,0.717936443494404,0.717936443494404,0.803405067719928,0.59828036957867,0.59828036957867,0.205124698141258,1.25531914893617,1.25531914893617,0.829787234042553,0.829787234042553,0.829787234042553,0.829787234042553,0.425531914893617,0.425531914893617,0.328717376874841,0.328717376874841,314.172452501389,798.830738908192,0.862369584000629,15.5,7.91304347826087,2.60250221827862,0.442857142857143,0.226086956521739,0.145235115709043,201.75695356906,451.655516407383,0.719126261715913,106.091679430785,51.6498149236037,10.0912341282691,3.03119084087957,1.47570899781725,0.357500076293945,325.893838377729,869.769704326873,0.483999967575073,5,-9,0.00142857142857143,0.142857142857143,-0.257142857142857,0.116384148073196,215.046548592311,337.709308342707,0.292072239589691,18.16185,21.4977,0.156429428571429,0.51891,0.61422,0.0479998588562012,0,0,0.120999813079834,-300.5,-43.5,-11.1614285714286,-8.58571428571429,-1.24285714285714,0.595999956130981,718.067023334173,1499.17093834284,3.26900005340576,348.5,181.5,48.6477551020408,9.95714285714286,5.18571428571429,0.54800009727478,718.067023334173,1499.17093834284,3.14800024032593,649,225,59.8091836734694,18.5428571428571,6.42857142857143,-0.624986566175852,-0.170188685727305,-0.517355654078585,1.30438893751439,0.218697780762248,2.25735552636543,2.97652323470081,0.218697780762248,2.25735552636543,-0.593360415109522,-1.0145498206791,-0.69503070557829,1.04233677794796,3.35767197042443,4.43244238031283,9.05804852362452,3.35767197042443,4.43244238031282,0.0214137495625241,29.747439902075,66.5929728472548,0.106029382749753,15.6423647470332,7.61534974737452,1.48787129988905,0.446924707058091,0.217581421353558,32,21,30,27,32,32,2,1,1,"3"
"565",648,59.6299998760223,0.134160657666157,0.184470904290965,0.872044274830019,0.167700822082696,0.150930739874426,0.704343452747323,8.53846153846154,11.8076923076923,0.980769230769231,1.84615384615385,0.923076923076923,1.5,7.55769230769231,9.96153846153846,0.603117643618116,0.603117643618116,170.419070908829,256.750225341064,0.479529418197333,37.9019607843137,-106.049019607843,-182.68,5.05359477124183,-14.1398692810458,0.278777511475503,133.106337474904,148.466132384304,0.493871626664595,90.1520393339964,212.589728230269,388.482187148845,12.0202719111995,28.3452970973692,0.557999849319458,156.439285347383,273.70075224178,0.282999992370605,13.5,-3.5,-0.84,1.8,-0.466666666666667,0.136398857831955,126.711444909265,172.73351775616,0.0993344233989716,16.3086,12.6021,1.98338933333333,2.17448,1.68028,0.0480000972747803,0,0,0.172999858856201,-12.5,-559.5,-1452.21333333333,-1.66666666666667,-74.6,1.63499999046326,591.621711907195,612.565911681547,2.5789999961853,609.5,14,97.52,81.2666666666667,1.86666666666667,1.58699989318848,591.621711907195,612.565911681547,2.4060001373291,622,573.5,1549.73333333333,82.9333333333333,76.4666666666667,1.66383010294984,1.16231174588943,0.0934683201579508,2.5513902040353,5.04118735959754,-1.48467591533767,-1.72302776182306,5.04118735959753,-1.48467591533767,4.32408421330745,1.39688539996578,-0.783846200989705,6.383259110967,28.7757853741039,0.227171479345257,1.48039977678486,28.7757853741039,0.227171479345259,0.0390366597194037,18.6386153424019,20.7894168330406,0.0691558602884949,12.6238105213905,29.7685162509773,54.398386966417,1.6831747361854,3.9691355001303,32,21,30,27,32,32,2,1,1,"2"
"566",648,58.1750001907349,0.739149116613984,0.756338630953844,0.790717659633564,0.653201544914683,0.653201544914683,0.137516114718881,1.08695652173913,1.1304347826087,0.847826086956522,0.891304347826087,0.847826086956522,0.891304347826087,0.239130434782609,0.239130434782609,0.290340905839747,0.290340905839747,373.391731800181,1075.58431842503,0.986636367711154,-20.7840909090909,-8.70454545454546,-0.214216141001855,-0.593831168831169,-0.248701298701299,0.159979051011017,254.961649803092,618.414453156636,0.646201749353332,101.421203102158,54.7632662255965,11.2035904272937,2.89774866006166,1.56466474930276,0.3125,407.079429835687,1218.94121956624,0.755000114440918,-1.25,-6.25,-0.00653061224489796,-0.0357142857142857,-0.178571428571429,0.139364373135567,317.41902499309,563.761364767732,0.581920563626289,15.93795,10.74885,0.114069428571429,0.45537,0.30711,0.0469999313354492,0,0,0.299999952316284,-374.5,-240,-48.6085714285714,-10.7,-6.85714285714286,0.83299994468689,939.180760024395,2147.57604476969,2.43199992179871,281.5,159,53.7795918367347,8.04285714285714,4.54285714285714,0.78600001335144,939.180760024395,2147.57604476969,2.13199996948242,656,399,102.388163265306,18.7428571428571,11.4,0.557220542803136,-0.0725756246640652,-0.586681798253686,0.754598071992912,-1.5861474325067,-1.6385936646558,0.701763689205045,-1.5861474325067,-1.6385936646558,1.16638643477432,-1.12688039143073,-0.808603544233928,-0.821688578195447,5.81755952948434,8.81286639566254,17.1822267255532,5.81755952948434,8.81286639566254,0.0241177493873032,38.4369149239475,93.2294866387899,0.097418579158013,15.2898216580131,8.25587301657482,1.68900480691594,0.436852047371802,0.235882086187852,32,21,30,27,32,32,2,1,1,"7"
"567",648,58.8559999465942,0.730596711278681,0.747587332471209,0.781568574856264,0.662634226508572,0.662634226508572,0.118934348347692,1.08695652173913,1.17391304347826,0.869565217391304,0.934782608695652,0.869565217391304,0.934782608695652,0.217391304347826,0.239130434782609,0.273727265271274,0.273727265271274,364.580817703591,1188.509169804,1.00111364234578,-25.1022727272727,12.9431818181818,-3.52048237476809,-0.717207792207792,0.369805194805195,0.156326319663357,221.10316196626,674.581255155865,0.725163954049471,122.212338068257,81.8824466458493,20.4581260426372,3.49178108766449,2.33949847559569,0.26199996471405,388.102928979507,1301.92423708825,0.779999971389771,0.75,-8.75,-0.0130612244897959,0.0214285714285714,-0.25,0.0971103311061859,210.422305617768,534.555003322123,0.635294006681442,15.93795,15.5673,0.126474857142857,0.45537,0.44478,0.0230000019073486,0,0,0.276000022888184,-428,-113.5,-74.7689795918367,-12.2285714285714,-3.24285714285714,0.756999969482422,775.778641108403,2295.20429768447,3.42799997329712,257.5,282,48.0316326530612,7.35714285714286,8.05714285714286,0.733999967575073,775.778641108403,2295.20429768447,3.15199995040894,685.5,395.5,122.800612244898,19.5857142857143,11.3,0.81834718317563,-0.338313812115064,-0.490204376158819,1.09050905339156,-1.9122860049415,2.07473662284193,-2.00640846080445,-1.9122860049415,2.07473662284193,1.18949303882006,-0.949134681342996,-0.697603673624257,0.852696987287306,4.72649683941601,3.55188530262289,6.2649052044295,4.72649683941601,3.55188530262289,0.023567079417296,33.332555827421,101.6969506345,0.109322579412392,18.4242031874762,12.3442432927535,3.08417854532845,0.526405805356462,0.352692665507243,32,21,30,27,32,32,2,1,1,"11"
"568",648,59.4420001506805,0.269169946493074,0.302816189804709,0.605632379609417,0.285993068148892,0.285993068148892,0.319639311460526,3.05555555555556,4,0.972222222222222,1.41666666666667,0.972222222222222,1.41666666666667,2.08333333333333,2.58333333333333,0.680742856434413,0.680742856434413,275.065376046037,391.953940131447,0.901028571810041,-28.0142857142857,12.5,-72.68,-3.7352380952381,1.66666666666667,0.329318707589309,172.216784684716,176.999484751695,0.981134539114783,114.894739916605,34.3661084757164,234.060832641658,15.3192986555473,4.58214779676219,0.567000150680542,239.161556275251,356.548598412674,0.405999898910522,1.5,4.5,-0.00888888888888889,0.2,0.6,0.180877168893814,142.039728864356,172.090456066781,0.246111435985565,8.8956,8.1543,0.784130666666667,1.18608,1.08724,0.0430002212524414,0,0,0.215999841690063,-398,-48.5,-873.831111111111,-53.0666666666667,-6.46666666666667,1.69199991226196,738.388955767893,766.436175093536,4.33099985122681,96,123.5,3.54666666666667,12.8,16.4666666666667,1.64899969100952,738.388955767893,766.436175093536,4.11500000953674,494,172,877.377777777778,65.8666666666667,22.9333333333333,1.11812389027883,0.891033253783391,0.159535264476466,1.77538895064974,-2.7071471138291,2.27895212814359,-2.82935553728746,-2.7071471138291,2.27895212814359,1.04689399524523,0.242893016847273,-0.711185605804168,2.6399751844,5.84726442805769,4.89194758554372,6.25032878878845,5.84726442805769,4.89194758554372,0.0556650213761601,29.1099496623906,29.91837352453,0.165842006038792,19.4207556572889,5.80893255934269,39.5635017144793,2.58943408763852,0.774524341245692,32,21,30,27,32,32,2,1,1,"10"
"569",649,59.0550000667572,0.677334687237034,0.69426805441796,0.728134788779811,0.69426805441796,0.69426805441796,0.0338667343618517,1.09302325581395,1.18604651162791,1,1.06976744186047,1,1.06976744186047,0.0930232558139535,0.116279069767442,0.333500010626657,0.333500010626657,436.199545295343,1300.69022440107,1.01278570152464,-4.45238095238095,-1,0.0408114674441205,-0.127210884353742,-0.0285714285714286,0.0881990960550079,184.892894554981,441.360106622422,1.38262549356306,15.4390262250624,15.1061286222255,0.192451946008413,0.441115035001783,0.431603674920728,0.344499945640564,457.766552140404,1298.07523261679,0.513000011444092,-8,-0.25,0.000918367346938775,-0.228571428571429,-0.00714285714285714,0.061528035736084,225.275383930094,439.776359010411,0.177170760798454,14.0847,12.6021,0.134795571428571,0.40242,0.36006,0.151000022888184,87.091905479212,200.672586214727,0.156999826431274,-34,-38.5,-0.426122448979592,-0.971428571428571,-1.1,0.543999910354614,725.144295985289,2017.60571301357,6.16099977493286,34,43.5,0.499591836734694,0.971428571428571,1.24285714285714,0.392999887466431,638.052390506077,1816.93312679884,6.00399994850159,68,82,0.925714285714286,1.94285714285714,2.34285714285714,0.176295404236783,-0.203835722709245,-0.272244053961029,2.44408301829056,0.820533400019772,0.21852971120515,0.0748379033472489,0.820533400019772,0.218529711205149,-0.152721230266831,-1.2172852449628,-0.531226172780512,4.74170747551686,0.316111920889514,0.686848559359066,0.417441882666686,0.316111920889513,0.686848559359067,0.013609415984916,28.5295930140215,68.1033429914659,0.213343745399771,2.38229346667972,2.33092625136763,0.0296959799758218,0.0680655276194206,0.066597892896218,31,12,38,27,36,37,2,1,2,"7"
"570",649,59.1870000362396,0.777197694964006,0.777197694964006,0.827884501157311,0.777197694964006,0.777197694964006,0.0506868061933048,1.12244897959184,1.12244897959184,1,1,1,1,0.122448979591837,0.122448979591837,0.313250000278155,0.313250000278155,428.186877261661,1330.56431199764,0.871208329995473,2.60416666666667,-3.65625,0.0204166666666667,0.0744047619047619,-0.104464285714286,0.103156685149178,203.493277674715,416.60840837894,1.08893053937297,17.8089621035498,14.8582508957431,0.29860073437972,0.508827488672852,0.424521454164089,0.296999931335449,413.007292606854,1474.01008955483,0.468500137329102,2.25,-8,-0.00948979591836735,0.0642857142857143,-0.228571428571429,0.0978515773773193,234.972519833308,402.475305031858,0.131210487413406,12.97275,13.3434,0.085779,0.37065,0.38124,0.136999845504761,104.169333299201,516.293809471193,0.171000003814697,-44,-31,-0.318367346938775,-1.25714285714286,-0.885714285714286,0.624000072479248,765.067644068157,2063.94741164629,4.15700006484985,68,32.5,1.80408163265306,1.94285714285714,0.928571428571429,0.487000226974487,660.898310768956,1547.6536021751,3.98600006103516,112,63.5,2.12244897959184,3.2,1.81428571428571,0.655469218582936,0.105198683891947,-0.262387500391492,2.18238913901936,0.575799589373424,0.623556526490946,4.42576582252739,0.575799589373424,0.623556526490945,0.163650568555057,-1.26291864502636,-1.17799780029057,3.03974796975538,3.00919164268081,-0.190588544328718,23.7779782948644,3.00919164268081,-0.190588544328719,0.0148893849848969,29.371724660944,60.1322441810606,0.157173585008947,2.57050226611808,2.14460378858607,0.0430993035935878,0.0734429218890881,0.061274393959602,31,12,38,27,36,37,2,1,2,"11"
"571",649,59.3029999732971,0.236075746695848,0.286663406702102,0.843127666770887,0.286663406702102,0.286663406702102,0.556464260068786,5.08,10.24,1,1.9,1,1.9,4.08,8.34,0.64000001732184,0.64000001732184,235.707522737874,360.74669936545,0.512142838263998,20.8571428571429,-0.387755102040816,-3.68018140589569,2.78095238095238,-0.0517006802721088,0.259929311812924,171.169368031707,246.679464255283,0.734379906874606,103.889715163084,8.78579897365301,26.0148909551191,13.8519620217445,1.17143986315373,0.559000015258789,189.676698621628,324.504229019516,0.339999914169312,6.5,-1,-0.0666666666666667,0.866666666666667,-0.133333333333333,0.130468887662888,157.17810319275,217.309611253549,0.127503549098968,11.8608,8.1543,1.047704,1.58144,1.08724,0.248000144958496,0,0,0.0179998874664307,-17.5,-14.5,-181.813333333333,-2.33333333333333,-1.93333333333333,1.33599996566772,610.91591074386,1116.99066896346,4.19300007820129,730.5,24,4.37333333333333,97.4,3.2,1.08799982070923,610.91591074386,1116.99066896346,4.17500019073486,748,38.5,186.186666666667,99.7333333333333,5.13333333333333,1.37522046721848,0.641038782484482,1.05088402807162,4.10745312892019,6.4982104964212,0.78433907223909,-6.54779494611378,6.4982104964212,0.78433907223909,1.01535085898722,-0.783919433923401,0.961726414011329,16.4588825976031,41.4312048134753,0.452984105668331,41.8645438543584,41.4312048134753,0.452984105668331,0.0371327588304178,24.4527668616725,35.2399234650404,0.104911415267801,14.8413878804405,1.25511413909329,3.71641299358844,1.97885171739207,0.167348551879105,31,12,38,27,36,37,2,1,2,"12"
"572",649,56.7760000228882,0.757362265440773,0.774975341381257,0.880653797024155,0.774975341381257,0.774975341381257,0.105678455642899,1.24,1.28,1,1.04,1,1.04,0.24,0.24,0.317265296468929,0.317265296468929,422.211609752118,1328.37463618393,0.786204094789466,7.61224489795918,-7.88775510204082,-0.0469096209912536,0.217492711370262,-0.22536443148688,0.0955873753720498,176.090943178502,438.830124012148,1.12855575754094,14.3498930404414,12.5067753746563,0.167323703173697,0.409996944012612,0.357336439275894,0.315999984741211,435.743617279703,1320.81215621464,0.39300012588501,5,-7.5,-0.00244897959183673,0.142857142857143,-0.214285714285714,0.0607864359855652,186.982577182099,395.134087351819,0.103782254505157,14.826,11.8608,0.0689862857142857,0.4236,0.33888,0.128000020980835,110.911000356141,467.503648651738,0.23199987411499,-20,-41.5,-0.493673469387755,-0.571428571428571,-1.18571428571429,0.639999866485596,791.461464633623,2369.64431882883,5.16000008583069,39.5,17.5,0.440816326530612,1.12857142857143,0.5,0.511999845504761,680.550464277482,1902.14067017709,4.9280002117157,59.5,59,0.934489795918367,1.7,1.68571428571429,0.986593071889994,0.0522957116844244,0.165406947589686,2.66038200138428,0.525793294479692,-0.583672806280551,-0.522500594495309,0.525793294479692,-0.583672806280551,3.0849936500143,-0.759406785851116,-0.356823634622718,5.73626211115601,-0.594864764579676,0.689145195318337,1.32629261613963,-0.594864764579677,0.689145195318338,0.0136553393388643,25.1558490255002,62.6900177160212,0.161222251077277,2.04998472006306,1.78668219637947,0.023903386167671,0.0585709920018017,0.0510480627536991,31,12,38,27,36,37,2,1,2,"1"
"573",649,58.8980000019073,0.13582804169481,0.203742062542215,0.967774797075522,0.186763557330364,0.186763557330364,0.781011239745158,8.78947368421053,23.140350877193,0.982456140350877,2.84210526315789,0.982456140350877,2.84210526315789,7.80701754385965,20.2982456140351,0.578821437699454,0.578821437699454,196.312921748133,306.380113301404,0.418589276926858,14.6875,-7.58035714285714,49.521746031746,1.95833333333333,-1.01071428571429,0.260994666784509,166.006188727126,197.26859226183,0.443473439434777,82.9278197920007,47.3869733524573,231.506692858323,11.0570426389334,6.31826311366097,0.567499995231628,146.163322091918,258.834652789526,0.28600001335144,10.25,-3,-0.222222222222222,1.36666666666667,-0.4,0.121573225450516,87.0747465529831,145.708297728597,0.0919210769891739,7.78365,7.04235,1.245384,1.03782,0.93898,0.0659999847412109,0,0,0.117000102996826,-167,-233,-4.8,-22.2666666666667,-31.0666666666667,1.68799996376038,767.48713344264,856.781761919044,3.3050000667572,572,146.5,1489.74222222222,76.2666666666667,19.5333333333333,1.62199997901917,767.48713344264,856.781761919044,3.18799996376038,739,379.5,1494.54222222222,98.5333333333333,50.6,1.75218495329571,1.42187486209952,0.602181816936734,4.9901696341847,5.06137383412943,-2.87218731097384,4.93802175718254,5.06137383412944,-2.87218731097384,5.25313942210831,1.90606275557005,0.143335669136959,29.2002588951478,34.1969921148785,15.153477542969,25.4534414500854,34.1969921148786,15.153477542969,0.0348768793886736,22.18351008218,26.3611244791062,0.0592616310892564,11.0816960533499,6.33235067432434,30.9363831221768,1.47755947377999,0.844313423243246,31,12,38,27,36,37,2,1,2,"2"
"574",649,59.085000038147,0.236946771447257,0.321570618392706,0.84623846945449,0.304645849003617,0.287721079614527,0.541592620450874,3.48,5.44,0.92,1.5,0.9,1.4,2.56,3.94,0.67883672519606,0.67883672519606,265.830404503164,377.713940808634,0.462448991074854,-59.4387755102041,1.89795918367347,-40.3570068027211,-7.92517006802721,0.253061224489796,0.323111977134018,199.30169007701,192.337007011429,0.549302474598648,223.431142279084,14.0619831726645,155.701298644218,29.7908189705445,1.8749310896886,0.590000152587891,219.474941622045,355.802649555397,0.295000076293945,6.5,-2,-0.191111111111111,0.866666666666667,-0.266666666666667,0.180876815414429,132.570288326529,161.154454996163,0.111195070695877,7.413,5.9304,0.718237333333333,0.9884,0.79072,0.104000091552734,0,0,0.0299999713897705,-812,-19,-933.866666666667,-108.266666666667,-2.53333333333333,1.44600009918213,920.453285072089,870.56794421232,3.64199995994568,21.5,68,3.52,2.86666666666667,9.06666666666667,1.34200000762939,920.453285072089,870.56794421232,3.61199998855591,833.5,87,937.386666666667,111.133333333333,11.6,0.718386763136464,1.44186338422392,0.399664552727331,4.11282228495421,-2.95988332727786,2.30943944233313,-4.37689426692409,-2.95988332727786,2.30943944233313,-0.271423765119224,2.03924306672219,-0.294316762471448,20.2337906540272,6.92108058629696,7.88658467827909,20.3382728264133,6.92108058629696,7.88658467827908,0.0461588538762883,28.4716700110015,27.4767152873471,0.0784717820855212,31.9187346112976,2.00885473895207,22.2430426634598,4.25583128150635,0.267847298526943,31,12,38,27,36,37,2,1,2,"4"
